Laboratory ID,HMB0001,,HMB0002,,HMB0003,,HMB0004,,HMB0005,,HMB0006,,HMB0007,,HMB0008,,HMB0009,,HMB0010,,HMB0011,,HMB0012,,HMB0013,,HMB0014,,HMB0015,,HMB0016,,HMB0017,,HMB0018,,HMB0019,,HMB0020,,HMB0021,,HMB0022,,HMB0023,,HMB0024,,HMB0025,,HMB0026,,HMB0027,,HMB0028,,HMB0029,,HMB0030,,HMB0031,,HMB0032,,HMB0033,,HMB0034,,HMB0035,,HMB0036,,HMB0037,,HMB0038,,HMB0039,,HMB0040,,HMB0041,,HMB0042,,HMB0043,,HMB0044,,HMB0045,,HMB0046,,HMB0047,,HMB0048,,HMB0049,,HMB0050,,HMB0051,,HMB0052,,HMB0053,,HMB0054,,HMB0055,,HMB0056,,HMB0057,,HMB0058,,HMB0059,,HMB0060,,HMB0061,,HMB0062,,HMB0063,,HMB0064,,HMB0065,,HMB0066,,HMB0067,,HMB0068,,HMB0069,,HMB0070,,HMB0071,,HMB0072,,HMB0073,,HMB0074,,HMB0075,,HMB0076,,HMB0077,,HMB0078,,HMB0079,,HMB0080,,HMB0081,,HMB0082,,HMB0083,,HMB0084,,HMB0085,,HMB0086,,HMB0087,,HMB0088,,HMB0089,,HMB0090,,HMB0091,,HMB0092,,HMB0093,,HMB0094,,HMB0095,,HMB0096,,HMB0097,,HMB0098,,HMB0099,,HMB0100,,HMB0101,,HMB0102,,HMB0103,,HMB0104,,HMB0105,,HMB0106,,HMB0107,,HMB0108,,HMB0109,,HMB0110,,HMB0111,,HMB0112,,HMB0113,,HMB0114,,HMB0115,,HMB0116,,HMB0117,,HMB0118,,HMB0119,,HMB0120,,HMB0121,,HMB0122,,HMB0123,,HMB0124,,HMB0125,,HMB0126,,HMB0127,,HMB0128,,HMB0129,,HMB0130,,HMB0131,,HMB0132,,HMB0133,,HMB0134,,HMB0135,,HMB0136,
Perylene,1.9, ,0,U,3.57, ,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.77,J,0,U,0,U,0,U,0.42,J,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.56,J,0,U,0,U,0,U,0,U,0,U,0,U,1.36,J,0,U,0,U,0.77,J,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,1.5, ,0,U,0,U,0,U,0.87,J,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.47,J,0,U,0,U,1.11,J,0,U,0,U,1.01,J,0,U,0,U,0,U,0.87,J,0,U,0,U,0,U,0,U,0,U,0,U,0,U,1.42,J,0,U,0,U,0,U,0,U,0,U,2.07, ,0,U,0,U,0,U,0.55,J,0,U,0,U,2.85, ,0.78,J,0,U,0.67,J,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,1.3,J,0,U,0,U,0,U,0,U,0,U,1.5,J,1.88, ,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.47,J,1.1,J,0,U,0,U,0,U,0,U,0,U,0,U,0,U
"Indeno(1,2,3-c,d)pyrene",0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
"Dibenzo(a,h)anthracene",0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
"C1-Dibenzo(a,h)anthracenes",0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
"C2-Dibenzo(a,h)anthracenes",0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
"C3-Dibenzo(a,h)anthracenes",0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
"Benzo(g,h,i)perylene",0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total PAHs,3.63,,2.32,,7.56,,1.55,,2.83,,2.01,,5.97,,2.1,,2.86,,1.74,,3.09,,2.82,,3.16,,2.15,,3.91,,2.01,,3.07,,2.08,,2.35,,1.04,,2.1,,1.12,,1.21,,1.62,,1.72,,0.77,,1.83,,3.03,,4.7,,6.57,,7.53,,3.79,,3.16,,4.74,,4.3,,1.4,,3.34,,1.99,,1.42,,3.56,,2.07,,1.57,,6.43,,6.97,,9.29,,6.47,,7.48,,4.22,,2.92,,3.47,,5.36,,8.73,,5.86,,13.6,,2.3,,2.43,,2.79,,3.66,,2.07,,2.47,,4.87,,2.42,,2.84,,2.33,,1.8,,2.14,,2.4,,1.69,,1.36,,2.02,,1.72,,3.11,,1.97,,1.5,,1.01,,0.97,,0,,0,,5.42,,2.55,,3.86,,1.98,,0.56,,0.94,,1.59,,3.3,,3.48,,1.87,,2.78,,2.82,,0,,1.83,,3.77,,0.91,,1.73,,3.24,,1.76,,3.05,,0,,9.93,,8.16,,3.32,,4.44,,1.65,,4.09,,4.09,,4.01,,4.33,,1.05,,2.97,,1,,1.1,,2.56,,1.23,,1.04,,1.96,,2.3,,2.19,,5.04,,4.64,,0.56,,2.8,,2.58,,3.04,,4.32,,24.41,,3.73,,1.19,,2.07,,0.68,,2.47,,2.04,,3.51,,1.68,,1.68,,2.31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Target Compounds,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q,Su. Corrected,Q
,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),,Conc. (ng/wet g),
Individual Alkyl Isomers and Hopanes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Methylnaphthalene,0,U,0,U,0.27, ,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.26, ,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.38, ,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.52, ,0.65, ,0.59, ,0,U,0,U,0.59, ,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.27, ,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,4.29, ,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
1-Methylnaphthalene,0,U,0,U,0.17,J,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.09,J,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.2,J,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.39, ,0.48, ,0.32, ,0,U,0,U,0.21,J,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0.66, ,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,3.17, ,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
"2,6-Dimethylnaphthalene",0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
"1,6,7-Trimethylnaphthalene",0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
1-Methylfluorene,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
4-Methyldibenzothiophene,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
2/3-Methyldibenzothiophene,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
